Headlines,Fecha,traduccion,xlmr_positive,xlmr_neutral,xlmr_negative,finance-sentiment-es_positive,finance-sentiment-es_neutral,finance-sentiment-es_negative,mbert_oneStars,mbert_twoStars,mbert_threeStars,mbert_fourStars,mbert_fiveStars,finbert_positive,finbert_neutral,finbert_negative,pysentimiento_positive,pysentimiento_neutral,pysentimiento_negative
opa bbvasabadell cuerpo ya analiza el informe final de la cnmc,2025-05-05,opa bbvasabadell body already analyzes the final report of the cnmc,0.15130935609340668,0.7762768864631653,0.07241375744342804,8.948160029831342e-06,0.9999828338623047,8.219967639888637e-06,0.13400062918663025,0.12170597165822983,0.2271144539117813,0.2695930302143097,0.2475859522819519,5.6057970709844085e-08,0.9999932050704956,6.820664111728547e-06,0.1194872334599495,0.834822952747345,0.04568982869386673
el pp se opondra a la opa de bbva sobre sabadell si no se protege a pymes y autonomos,2025-05-05,the pp will oppose the bbva opa on sabadell if smes and selfemployed are not protected,0.01846407912671566,0.14316870272159576,0.8383671641349792,1.3268819202494342e-05,0.9999792575836182,7.508509952458553e-06,0.25524359941482544,0.27524957060813904,0.28792449831962585,0.12980985641479492,0.05177248269319534,6.217602731339866e-06,0.9993218183517456,0.0006720511009916663,0.007630892563611269,0.06979671865701675,0.9225723147392273
foment exige a sanchez que paralice la opa y carga contra la cnmc,2025-05-05,foment demands that sanchez paralyze the opa and charge against cnmc,0.04933043196797371,0.22446194291114807,0.7262076735496521,2.480275543348398e-05,0.9999535083770752,2.1703419406549074e-05,0.4386916756629944,0.22222374379634857,0.17404671013355255,0.09840905666351318,0.06662878394126892,1.7107135136029683e-05,0.9744700193405151,0.025512874126434326,0.02053888328373432,0.13076233863830566,0.8486987352371216
oliu ve positiva la consulta publica del gobierno sobre la opa,2025-05-05,oliu sees the governments public consultation on the opa positive,0.7745890617370605,0.18950848281383514,0.03590250015258789,0.9999425411224365,2.675294308573939e-05,3.071906394325197e-05,0.08737818896770477,0.09708629548549652,0.26984402537345886,0.3359808325767517,0.20971070230007172,0.9999983310699463,1.3572607713285834e-06,3.290895733698562e-07,0.292758584022522,0.5886768102645874,0.1185646578669548
una consulta publica que cuestiona la actuacion de la cnmc,2025-05-05,a public consultation that questions the action of the cnmc,0.025605114176869392,0.3310847580432892,0.6433101892471313,8.194214387913235e-06,0.9999825954437256,9.171993042400572e-06,0.16785912215709686,0.13730476796627045,0.23964829742908478,0.28937599062919617,0.16581179201602936,9.581133326719282e-07,0.9998430013656616,0.00015606582746841013,0.018360473215579987,0.2176128774881363,0.7640267014503479
torres bbva maximo respeto a la consulta publica del gobierno sobre la opa sobre sabadell,2025-05-05,torres bbva maximum respect for the governments public consultation on the sabadell opa,0.683000922203064,0.2693380117416382,0.04766107723116875,3.5510456655174494e-05,0.999956488609314,8.004722076293547e-06,0.024621030315756798,0.01923101767897606,0.08227670192718506,0.3377514183521271,0.536119818687439,7.22325310675842e-08,0.9999878406524658,1.1990099665126763e-05,0.04231005534529686,0.3430943787097931,0.6145956516265869
la deuda de grifols contempla una opa de brookfield antes del 19 de junio de 2025,2025-05-05,grifols debt contemplates a brookfield opa before june 19 2025,0.07441826909780502,0.8135857582092285,0.11199586093425751,9.672736268839799e-06,0.9999823570251465,7.993699000508059e-06,0.4821656048297882,0.22474922239780426,0.1722736805677414,0.07356132566928864,0.047250211238861084,1.2228322248120094e-06,0.99998939037323,9.437935659661889e-06,0.06349939107894897,0.7404913306236267,0.1960092931985855
los grandes inversores se hacen fuertes en el capital de sabadell,2025-05-05,big investors become strong in sabadells capital,0.6290282607078552,0.3021713197231293,0.0688004195690155,0.9999423027038574,2.749675877566915e-05,3.0120356314000674e-05,0.1586868017911911,0.22258077561855316,0.21718038618564606,0.1947198212146759,0.20683224499225616,0.9999904632568359,9.1913470896543e-06,3.896441853612487e-07,0.5149761438369751,0.4167652726173401,0.06825850903987885
puigdemont carga contra el gobierno y le exige vetar la opa de bbva a banco sabadell,2025-05-04,puigdemont charges the government and demands that it veto bbvas opa to banco sabadell,0.01340113952755928,0.11308172345161438,0.8735170364379883,2.458352901157923e-05,0.9999656677246094,9.786003829503898e-06,0.6387559771537781,0.17495359480381012,0.11041869968175888,0.04547606408596039,0.0303956251591444,1.4213550457498059e-05,0.9968247413635254,0.0031609823927283287,0.023372391238808632,0.16034956276416779,0.8162780404090881
fondos para aprovechar el boom de ma en banca,2025-05-03,funds to take advantage of the ma boom in banking,0.45060044527053833,0.501753568649292,0.04764598608016968,0.8767971992492676,0.12267369776964188,0.0005290840053930879,0.018685074523091316,0.028827166184782982,0.15603768825531006,0.45050835609436035,0.3459417223930359,0.1919970065355301,0.8075774908065796,0.00042552893864922225,0.37277087569236755,0.5881945490837097,0.03903459012508392
las claves de la opa de bbvasobre banco sabadell,2025-05-03,the keys to the bbva opa about banco sabadell,0.09989213943481445,0.8413515090942383,0.05875631794333458,7.89968362369109e-06,0.9999827146530151,9.39381880016299e-06,0.0720139890909195,0.058700546622276306,0.12963014841079712,0.2835051715373993,0.4561501145362854,1.623727371224959e-06,0.9999451637268066,5.312957728165202e-05,0.1407104879617691,0.6388068795204163,0.22048264741897583
bbva hizo cesiones de ultima hora para asegurarse el placet de cnmc,2025-05-02,bbva made lastminute assignments to secure cnmcs placet,0.10262898355722427,0.7296167016029358,0.1677543818950653,9.932808097801171e-06,0.9999803304672241,9.73435726336902e-06,0.29285356402397156,0.1578795164823532,0.18738174438476562,0.17811796069145203,0.18376722931861877,6.89140188114834e-06,0.9997900128364563,0.00020310132822487503,0.01804717816412449,0.5322694182395935,0.4496833384037018
el gobierno analizara con rigor y detalle el informe de la cnmc,2025-05-01,the government will analyse the cnmc report with rigour and detail,0.29133275151252747,0.6345100402832031,0.07415720820426941,9.166047675535083e-06,0.9999825954437256,8.267372322734445e-06,0.029503708705306053,0.039256688207387924,0.21180371940135956,0.4239298105239868,0.2955061197280884,6.567934462964331e-08,0.9999860525131226,1.3882628081773873e-05,0.19906172156333923,0.7490973472595215,0.05184096843004227
bbva y sabadell comparten 100 grandes accionistas claves en la opa,2025-05-01,bbva and sabadell share 100 major key shareholders in the opa,0.4367918074131012,0.5190508365631104,0.04415732994675636,8.11126119515393e-06,0.9999841451644897,7.79719903221121e-06,0.02887643687427044,0.020654672756791115,0.04648517444729805,0.13242127001285553,0.7715625166893005,1.4769385643376154e-06,0.9999979734420776,6.109448236202297e-07,0.2814743220806122,0.5741248726844788,0.14440080523490906
una operacion que aun debe salir adelante,2025-05-01,an operation that still has to go ahead,0.6866579651832581,0.27610236406326294,0.03723966330289841,0.9961308240890503,0.0037615441251546144,0.00010758935241028666,0.05317657068371773,0.04417705163359642,0.10489065200090408,0.30601420998573303,0.49174147844314575,6.759632015018724e-06,0.9990666508674622,0.0009265682892873883,0.814439594745636,0.16936644911766052,0.01619395613670349
un ano de opa la prima se evapora y es un 67 inferior a la cotizacion,2025-05-01,one year of opa the premium evaporates and is 67 lower than the quotation,0.02272896096110344,0.21462926268577576,0.7626417875289917,8.564193194615655e-06,0.9999585151672363,3.2952524634310976e-05,0.4858863949775696,0.37289541959762573,0.12190359830856323,0.01409139670431614,0.005223207641392946,0.00099196657538414,0.5800822973251343,0.41892579197883606,0.025440316647291183,0.43375399708747864,0.5408057570457458
el calendario aboca a realizar una operacion expres de 30 dias,2025-05-01,the calendar aims to perform an express operation of 30 days,0.05370112508535385,0.7345781326293945,0.2117207944393158,8.850163794704713e-06,0.9999828338623047,8.33934700494865e-06,0.3383931815624237,0.27754393219947815,0.21801359951496124,0.1035689264535904,0.06248036399483681,7.166592297380703e-08,0.9999957084655762,4.176614311290905e-06,0.055870186537504196,0.8759338855743408,0.06819593906402588
los inversores castigan a la banca por sus resultados,2025-05-01,investors punish banks for their results,0.016724636778235435,0.11346966028213501,0.8698056936264038,6.039000436430797e-05,9.456525003770366e-05,0.999845027923584,0.10129861533641815,0.10234712064266205,0.20606271922588348,0.3124394416809082,0.2778520882129669,2.257222377011203e-06,0.016668900847434998,0.9833288192749023,0.008179612457752228,0.08681072294712067,0.9050095677375793
la cnmc aprueba la opa de bbva sobre sabadell,2025-04-30,cnmc approves bbvas opa on sabadell,0.29491427540779114,0.6257734894752502,0.07931223511695862,1.067264656740008e-05,0.9999808073043823,8.479052667098586e-06,0.060108382254838943,0.0744638666510582,0.19732467830181122,0.3542158603668213,0.31388723850250244,6.338780804071575e-05,0.9998205304145813,0.00011607004125835374,0.06414645165205002,0.4627944827079773,0.4730590581893921
el ibex se queda rezagado tras el apagon y pierde los 13400 puntos,2025-04-29,the ibex lags behind the blackout and loses the 13400 points,0.013840296305716038,0.11090240627527237,0.8752572536468506,4.975296906195581e-05,0.00063941883854568,0.9993108510971069,0.5202735662460327,0.35305342078208923,0.11277087777853012,0.010778430849313736,0.0031236258801072836,4.722194717032835e-06,9.328912256023614e-07,0.9999943971633911,0.004724984057247639,0.03938537463545799,0.9558895826339722
bbva en defensa de la cnmc,2025-04-29,bbva in defense of cnmc,0.11067229509353638,0.4137515425682068,0.47557616233825684,9.456185944145545e-05,0.9998683929443359,3.701884634210728e-05,0.02224528230726719,0.02853553555905819,0.15601369738578796,0.41401997208595276,0.3791855275630951,5.5818418331909925e-05,0.9991313815116882,0.0008127548499032855,0.18076694011688232,0.6481305360794067,0.1711025834083557
genc seria muy mala noticia que la opa se alargue mas alla de julio,2025-04-29,genc it would be very bad news for the opa to extend beyond july,0.020645199343562126,0.0809367224574089,0.898418128490448,5.3745588957099244e-05,0.00013387927901931107,0.9998124241828918,0.5380262136459351,0.3456796109676361,0.10823465883731842,0.006435769610106945,0.0016237403033301234,8.867541509971488e-07,3.3800131404859712e-06,0.9999957084655762,0.004536156542599201,0.047002799808979034,0.9484609365463257
las fusiones vuelven a la banca en un momento crucial en bolsa,2025-04-29,mergers return to banking at a crucial time on the stock exchange,0.24550685286521912,0.7114116549491882,0.043081462383270264,1.036415051203221e-05,0.9999798536300659,9.792883247428108e-06,0.0585121288895607,0.07990480959415436,0.14842362701892853,0.3321699798107147,0.3809894025325775,3.73154671251541e-06,0.999819815158844,0.00017653983377385885,0.04507708176970482,0.4047238826751709,0.550199031829834
competencia aplaza su visto bueno a la opa de bbva al sabadell por el apagon,2025-04-28,competition postpones its approval to the opa of bbva al sabadell for the blackout,0.22098201513290405,0.44410327076911926,0.3349146842956543,0.00011172665836056694,0.9998623132705688,2.5928602553904057e-05,0.014014950953423977,0.02128138765692711,0.12639865279197693,0.432020902633667,0.4062841236591339,2.2804921172792092e-05,0.036636561155319214,0.9633405804634094,0.03361567109823227,0.3159705102443695,0.6504138112068176
banco sabadell sube en el ibex a la espera de la cnmc,2025-04-28,banco sabadell rises in the ibex waiting for cnmc,0.08095189929008484,0.8833022117614746,0.035745926201343536,1.3032194146944676e-05,0.999980092048645,6.861278052383568e-06,0.1796068251132965,0.16051264107227325,0.2468278706073761,0.23167191445827484,0.18138070404529572,0.00021980835299473256,0.9975489974021912,0.0022312714718282223,0.04021284729242325,0.4393158257007599,0.5204713344573975
competencia podria aprobar hoy la opa de bbva por sabadell,2025-04-28,competition could approve todays bbva opa by sabadell,0.1365080624818802,0.5396214127540588,0.3238705098628998,1.3552359632740263e-05,0.9999791383743286,7.217867732833838e-06,0.164407879114151,0.1888933777809143,0.3043006956577301,0.21650893986225128,0.1258891522884369,3.6705190723296255e-05,0.9968308806419373,0.003132437588647008,0.07978928834199905,0.7239563465118408,0.19625438749790192
jaime saenz de tejada la fusion de bbva y sabadell impulsara el acceso al credito de las pymes,2025-04-28,jaime saenz de tejada the merger of bbva and sabadell will boost access to credit for smes,0.43652331829071045,0.4730132520198822,0.09046344459056854,1.8938038920168765e-05,0.999975323677063,5.757528469985118e-06,0.06303423643112183,0.05498749390244484,0.1439095139503479,0.35287943482398987,0.3851892948150635,0.871810257434845,0.12818007171154022,9.641699762141798e-06,0.29877740144729614,0.5971314907073975,0.10409115254878998
el ibex supera los 13300 puntos tras subir en la semana un 34,2025-04-25,the ibex exceeds 13300 points after increasing in the week by 34,0.49240073561668396,0.4277797341346741,0.07981959730386734,0.9999419450759888,2.6380570488981903e-05,3.1666197173763067e-05,0.4229753017425537,0.2155434787273407,0.16482481360435486,0.10153982788324356,0.09511654078960419,0.00021632503194268793,0.9986674785614014,0.0011161736911162734,0.16196657717227936,0.5804879665374756,0.2575455605983734
la camara de alicante rechaza la opa de sabadell en la cnmc,2025-04-25,the chamber of alicante rejects sabadells opa at cnmc,0.01745155267417431,0.18601568043231964,0.7965328097343445,1.3790358934784308e-05,0.9999779462814331,8.226467798522208e-06,0.32094964385032654,0.23309770226478577,0.23959630727767944,0.13631786406040192,0.07003847509622574,6.2197184888646e-05,0.9773566126823425,0.022581174969673157,0.06357104331254959,0.4004431366920471,0.5359858274459839
espana roza el hito historico de cien inversores milmillonarios en bolsa,2025-04-25,spain touches the historic milestone of a hundred billionaire investors in the stock exchange,0.7195526361465454,0.22431129217147827,0.056136034429073334,2.3990956833586097e-05,0.9999685287475586,7.472562174370978e-06,0.4997158348560333,0.16145816445350647,0.10109792649745941,0.07328246533870697,0.16444562375545502,0.9915797710418701,0.00841573253273964,4.504167463892372e-06,0.6307966113090515,0.3193929195404053,0.04981051757931709
